letter_id,edition,n_footnote,n_sentence,xml_footnote,xml_sentence,text_footnote,text_sentence,len_footnote,pos_footnote,label
10013,20,54,145,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn54"" type=""footnote"" n=""54"">Gemeint ist <persName ref=""p6206"" cert=""high"">Johannes Fabri</persName>. - Auch in der polemischen Schrift „Gyrenrupffen“ (Das Geierrupfen), die einige Zürcher gegen ihn richteten, wurde er so bezeichnet; s. Artur Angst, Heigerlin oder Schmid? Der Familienname des in Leutkirch geborenen Wiener Bischofs und Kontroverstheologen Dr. <persName ref=""p6206"" cert=""high"">Johannes Fabri</persName> (1478-1541), in: Rottenburger Jahrbuch für Kirchengeschichte 3, 1984, S. 202.</note> tuas constat tumuisse papillas,","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""145"" xml:lang=""la"" type=""auto"">O <persName ref=""p6206"" cert=""high"">Polypheme</persName><note xml:id=""fn54"" type=""footnote"" n=""54"">Gemeint ist <persName ref=""p6206"" cert=""high"">Johannes Fabri</persName>. - Auch in der polemischen Schrift „Gyrenrupffen“ (Das Geierrupfen), die einige Zürcher gegen ihn richteten, wurde er so bezeichnet; s. Artur Angst, Heigerlin oder Schmid? Der Familienname des in Leutkirch geborenen Wiener Bischofs und Kontroverstheologen Dr. <persName ref=""p6206"" cert=""high"">Johannes Fabri</persName> (1478-1541), in: Rottenburger Jahrbuch für Kirchengeschichte 3, 1984, S. 202.</note> tuas constat tumuisse papillas,<note xml:id=""fnl"" type=""footnote"" n=""l"">Am Rand ist patet intu vermutlich für ein geplantes patet intus angebracht.</note> Quales esse velit cruda puella sibi.<pb type=""edition"" next=""742""/></s>","Gemeint ist Johannes Fabri. - Auch in der polemischen Schrift „Gyrenrupffen“ (Das Geierrupfen), die einige Zürcher gegen ihn richteten, wurde er so bezeichnet; s. Artur Angst, Heigerlin oder Schmid? Der Familienname des in Leutkirch geborenen Wiener Bischofs und Kontroverstheologen Dr. Johannes Fabri (1478-1541), in: Rottenburger Jahrbuch für Kirchengeschichte 3, 1984, S. 202. tuas constat tumuisse papillas,","O Polypheme__54 tuas constat tumuisse papillas,__l Quales esse velit cruda puella sibi.",56,1,misc
10013,20,55,147,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn55"" type=""footnote"" n=""55"">Vgl. <bibl>Adagia</bibl> 1, 1, 67 (<bibl>ASD</bibl> II/1 176, Nr. 67).</note>","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""147"" xml:lang=""la"" type=""auto"">Invidię pestem fugito, quod corpore gibbo Vix humeris coelum sustinuisset Atlas.<note xml:id=""fn55"" type=""footnote"" n=""55"">Vgl. <bibl>Adagia</bibl> 1, 1, 67 (<bibl>ASD</bibl> II/1 176, Nr. 67).</note></s>","Vgl. Adagia 1, 1, 67 (ASD II/1 176, Nr. 67).","Invidię pestem fugito, quod corpore gibbo Vix humeris coelum sustinuisset Atlas.__55",10,10,misc
10013,20,56,150,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn56"" type=""footnote"" n=""56"">Die Sechs als Würfelzahl.</note> fallaci coniiciturque manu.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""150"" xml:lang=""la"" type=""auto"">Talus adaptabit vetiti contamina ludi, Senio<note xml:id=""fn56"" type=""footnote"" n=""56"">Die Sechs als Würfelzahl.</note> fallaci coniiciturque manu.</s>",Die Sechs als Würfelzahl. fallaci coniiciturque manu.,"Talus adaptabit vetiti contamina ludi, Senio__56 fallaci coniiciturque manu.",7,5,misc
10013,20,57,152,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn57"" type=""footnote"" n=""57"">= vult; s. <bibl>Stotz</bibl> IV 218f, <ref target=""file10156"">Nr. 125</ref>.2.</note> periuria lusor, Tedia nunc alii scurrilitate movent.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""152"" xml:lang=""la"" type=""auto"">Blasphemus repetisse volet<note xml:id=""fn57"" type=""footnote"" n=""57"">= vult; s. <bibl>Stotz</bibl> IV 218f, <ref target=""file10156"">Nr. 125</ref>.2.</note> periuria lusor, Tedia nunc alii scurrilitate movent.</s>","= vult; s. Stotz IV 218f, Nr. 125.2. periuria lusor, Tedia nunc alii scurrilitate movent.","Blasphemus repetisse volet__57 periuria lusor, Tedia nunc alii scurrilitate movent.",15,2,lex
10013,20,58,158,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn58"" type=""footnote"" n=""58"">= toris.</note>","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""158"" xml:lang=""la"" type=""auto"">Quas non scurra vorax epulas glutisse palato Gestiet immenso discubuisse thoris!<note xml:id=""fn58"" type=""footnote"" n=""58"">= toris.</note></s>",= toris.,Quas non scurra vorax epulas glutisse palato Gestiet immenso discubuisse thoris!__58,2,10,lex
10013,20,59,162,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn59"" type=""footnote"" n=""59"">Vgl. Persius, Satiren, 4, 17.</note> Prodigit hic hęres quodque reliquit anus.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""162"" xml:lang=""la"" type=""auto"">Laude tumet ficta, patinis absumit in unctis<note xml:id=""fn59"" type=""footnote"" n=""59"">Vgl. Persius, Satiren, 4, 17.</note> Prodigit hic hęres quodque reliquit anus.</s>","Vgl. Persius, Satiren, 4, 17. Prodigit hic hęres quodque reliquit anus.","Laude tumet ficta, patinis absumit in unctis__59 Prodigit hic hęres quodque reliquit anus.",11,6,misc
10013,20,60,165,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn60"" type=""footnote"" n=""60"">= Lyaeus: Sorgenlöser, Beiname des Bacchus und des Weins.</note> Ferre potens, iterum quod bibit atra vomit.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""165"" xml:lang=""la"" type=""auto"">Crapula deinde calet, media sub nocte Lięum<note xml:id=""fn60"" type=""footnote"" n=""60"">= Lyaeus: Sorgenlöser, Beiname des Bacchus und des Weins.</note> Ferre potens, iterum quod bibit atra vomit.<pb type=""edition"" next=""743""/></s>","= Lyaeus: Sorgenlöser, Beiname des Bacchus und des Weins. Ferre potens, iterum quod bibit atra vomit.","Crapula deinde calet, media sub nocte Lięum__60 Ferre potens, iterum quod bibit atra vomit.",16,6,lex
10013,20,61,166,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn61"" type=""footnote"" n=""61"">Horaz, Sermones, 1, 5, 53.</note> semper amanda mihi.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""166"" xml:lang=""la"" type=""auto"">Propositi pudeat comites si forte salaces, Musa velim memores<note xml:id=""fn61"" type=""footnote"" n=""61"">Horaz, Sermones, 1, 5, 53.</note> semper amanda mihi.</s>","Horaz, Sermones, 1, 5, 53. semper amanda mihi.","Propositi pudeat comites si forte salaces, Musa velim memores__61 semper amanda mihi.",8,8,misc
10013,20,62,174,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn62"" type=""footnote"" n=""62"">Hier vermutlich aus prosodischen Gründen für omenta (fette Eingeweide) verwendet; vgl. Thesaurus linguae Latinae, Bd. IX/2, 578.</note> tergo, Ingenio pugnax, corde pusillus homo.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""174"" xml:lang=""la"" type=""auto"">Corporis hic vasti curvo tegit omina<note xml:id=""fn62"" type=""footnote"" n=""62"">Hier vermutlich aus prosodischen Gründen für omenta (fette Eingeweide) verwendet; vgl. Thesaurus linguae Latinae, Bd. IX/2, 578.</note> tergo, Ingenio pugnax, corde pusillus homo.</s>","Hier vermutlich aus prosodischen Gründen für omenta (fette Eingeweide) verwendet; vgl. Thesaurus linguae Latinae, Bd. IX/2, 578. tergo, Ingenio pugnax, corde pusillus homo.","Corporis hic vasti curvo tegit omina__62 tergo, Ingenio pugnax, corde pusillus homo.",23,5,misc
10013,20,63,179,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn63"" type=""footnote"" n=""63"">Anspielung auf Martial, Epigramme, 12, 48, 11.</note>","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""179"" xml:lang=""la"" type=""auto"">Nullus inest verbis pudor aut reverentia mensę, Dicat ut Albanas quisque vorasse dapes.<note xml:id=""fn63"" type=""footnote"" n=""63"">Anspielung auf Martial, Epigramme, 12, 48, 11.</note></s>","Anspielung auf Martial, Epigramme, 12, 48, 11.","Nullus inest verbis pudor aut reverentia mensę, Dicat ut Albanas quisque vorasse dapes.__63",7,12,misc
10013,20,64,181,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn64"" type=""footnote"" n=""64"">Die phrygische Göttin Kybele (Magna Mater), deren Kult von ihren Galli-Priestern im April gefeiert wurde. Letztere werden auch öfters in Martials Epigrammen genannt, von denen sich Müller in der vorliegenden Dichtung immer wieder inspirieren ließ.</note> Gallo vana referre placet?","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""181"" xml:lang=""la"" type=""auto"">Quid Cybeles<note xml:id=""fn64"" type=""footnote"" n=""64"">Die phrygische Göttin Kybele (Magna Mater), deren Kult von ihren Galli-Priestern im April gefeiert wurde. Letztere werden auch öfters in Martials Epigrammen genannt, von denen sich Müller in der vorliegenden Dichtung immer wieder inspirieren ließ.</note> Gallo vana referre placet?</s>","Die phrygische Göttin Kybele (Magna Mater), deren Kult von ihren Galli-Priestern im April gefeiert wurde. Letztere werden auch öfters in Martials Epigrammen genannt, von denen sich Müller in der vorliegenden Dichtung immer wieder inspirieren ließ. Gallo vana referre placet?",Quid Cybeles__64 Gallo vana referre placet?,39,1,misc
10013,20,65,184,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn65"" type=""footnote"" n=""65"">Besitz; Pfründe; s. etwa Peter Schuster, Ehre und Recht. Überlegungen zu einer Begriffs- und Sozialgeschichte zweier Grundbegriffe der mittelalterlichen Gesellschaft, in: Ehrkonzepte in der Frühen Neuzeit. Identitäten und Abgrenzungen, hg. von Sibylle Bachmann et al., Berlin 1998, S. 42.</note> indigne cedat tibi labe notato, Munere te donent vis rogo degeneres?","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""184"" xml:lang=""la"" type=""auto"">Vis honor<note xml:id=""fn65"" type=""footnote"" n=""65"">Besitz; Pfründe; s. etwa Peter Schuster, Ehre und Recht. Überlegungen zu einer Begriffs- und Sozialgeschichte zweier Grundbegriffe der mittelalterlichen Gesellschaft, in: Ehrkonzepte in der Frühen Neuzeit. Identitäten und Abgrenzungen, hg. von Sibylle Bachmann et al., Berlin 1998, S. 42.</note> indigne cedat tibi labe notato, Munere te donent vis rogo degeneres?</s>","Besitz; Pfründe; s. etwa Peter Schuster, Ehre und Recht. Überlegungen zu einer Begriffs- und Sozialgeschichte zweier Grundbegriffe der mittelalterlichen Gesellschaft, in: Ehrkonzepte in der Frühen Neuzeit. Identitäten und Abgrenzungen, hg. von Sibylle Bachmann et al., Berlin 1998, S. 42. indigne cedat tibi labe notato, Munere te donent vis rogo degeneres?","Vis honor__65 indigne cedat tibi labe notato, Munere te donent vis rogo degeneres?",50,1,misc
10013,20,66,188,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn66"" type=""footnote"" n=""66"">Vgl. Juvenal, Satiren, 5, 62.</note> fugiet te seu gravis ętas, Ardelioque tibi sępe vocatus adest.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""188"" xml:lang=""la"" type=""auto"">Digna supercilio<note xml:id=""fn66"" type=""footnote"" n=""66"">Vgl. Juvenal, Satiren, 5, 62.</note> fugiet te seu gravis ętas, Ardelioque tibi sępe vocatus adest.</s>","Vgl. Juvenal, Satiren, 5, 62. fugiet te seu gravis ętas, Ardelioque tibi sępe vocatus adest.","Digna supercilio__66 fugiet te seu gravis ętas, Ardelioque tibi sępe vocatus adest.",15,1,misc
10013,20,67,193,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn67"" type=""footnote"" n=""67"">Vgl. <bibl>Adagia</bibl> 2, 8, 4 (<bibl>ASD</bibl> II/4 156, <ref target=""file11749"">Nr. 1704</ref>).</note> Quę tibi conducant proxima quęque cape.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""193"" xml:lang=""la"" type=""auto"">Sique bovem nequeas, modo sis agitator aselli,<note xml:id=""fn67"" type=""footnote"" n=""67"">Vgl. <bibl>Adagia</bibl> 2, 8, 4 (<bibl>ASD</bibl> II/4 156, <ref target=""file11749"">Nr. 1704</ref>).</note> Quę tibi conducant proxima quęque cape.</s>","Vgl. Adagia 2, 8, 4 (ASD II/4 156, Nr. 1704). Quę tibi conducant proxima quęque cape.","Sique bovem nequeas, modo sis agitator aselli,__67 Quę tibi conducant proxima quęque cape.",16,6,misc
10013,20,68,200,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn68"" type=""footnote"" n=""68"">= hebes.</note>","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""200"" xml:lang=""la"" type=""auto"">A crepitu ventris licet abstinuisse pudicos, Pedendi vicio quisque laborat ebes.<note xml:id=""fn68"" type=""footnote"" n=""68"">= hebes.</note></s>",= hebes.,"A crepitu ventris licet abstinuisse pudicos, Pedendi vicio quisque laborat ebes.__68",2,10,lex
10013,20,69,203,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn69"" type=""footnote"" n=""69"">Gemeint sind die Unterweltsfluten.</note>","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""203"" xml:lang=""la"" type=""auto"">Lurida mentagrę sotios contagio morbi, Atra lues Stygios cogit adire lacus.<note xml:id=""fn69"" type=""footnote"" n=""69"">Gemeint sind die Unterweltsfluten.</note></s>",Gemeint sind die Unterweltsfluten.,"Lurida mentagrę sotios contagio morbi, Atra lues Stygios cogit adire lacus.__69",4,10,short
10013,20,70,204,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn70"" type=""footnote"" n=""70"">Zu diesen Versen vgl. Martial, Epigramme, 1, 78.</note> Ultima quartanę tedia febris agunt.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""204"" xml:lang=""la"" type=""auto"">Faucibus oppressi pia polluit ora veneno<note xml:id=""fn70"" type=""footnote"" n=""70"">Zu diesen Versen vgl. Martial, Epigramme, 1, 78.</note> Ultima quartanę tedia febris agunt.</s>","Zu diesen Versen vgl. Martial, Epigramme, 1, 78. Ultima quartanę tedia febris agunt.",Faucibus oppressi pia polluit ora veneno__70 Ultima quartanę tedia febris agunt.,13,5,misc
10013,20,71,207,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn71"" type=""footnote"" n=""71"">Ketzer, die behaupteten, Gott hätte menschliche Gestalt.</note>, quos imitetur, habet.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""207"" xml:lang=""la"" type=""auto"">Decolor ac tenuis macie suspectus adulter, Anthropomorphitas<note xml:id=""fn71"" type=""footnote"" n=""71"">Ketzer, die behaupteten, Gott hätte menschliche Gestalt.</note>, quos imitetur, habet.</s>","Ketzer, die behaupteten, Gott hätte menschliche Gestalt., quos imitetur, habet.","Decolor ac tenuis macie suspectus adulter, Anthropomorphitas__71, quos imitetur, habet.",10,6,misc
10013,20,72,211,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn72"" type=""footnote"" n=""72"">Rechnungen.</note> intulit auctis, Sportula iudicii conditione datur.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""211"" xml:lang=""la"" type=""auto"">Quid vel ubi eroget hic rationibus<note xml:id=""fn72"" type=""footnote"" n=""72"">Rechnungen.</note> intulit auctis, Sportula iudicii conditione datur.</s>","Rechnungen. intulit auctis, Sportula iudicii conditione datur.","Quid vel ubi eroget hic rationibus__72 intulit auctis, Sportula iudicii conditione datur.",7,5,misc
10013,20,73,213,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn73"" type=""footnote"" n=""73"">= caeno.</note> membra volutans, Ocyus exturbat pressa lacuna caput.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""213"" xml:lang=""la"" type=""auto"">Gallus olet Cybeles in coeno<note xml:id=""fn73"" type=""footnote"" n=""73"">= caeno.</note> membra volutans, Ocyus exturbat pressa lacuna caput.</s>","= caeno. membra volutans, Ocyus exturbat pressa lacuna caput.","Gallus olet Cybeles in coeno__73 membra volutans, Ocyus exturbat pressa lacuna caput.",9,4,lex
10013,20,74,215,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn74"" type=""footnote"" n=""74"">Eine Römerin, die sich einen hässlichen Liebhaber ausgesucht hatte; vgl. <bibl>Adagia</bibl> 1, 3, 58 (<bibl>ASD</bibl> II/1 368, <ref target=""file10289"">Nr. 258</ref>), und Horaz, Satiren, 1, 2, 91.</note> talpęque","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""215"" xml:lang=""la"" type=""auto"">Cęcior Hypsęa<note xml:id=""fn74"" type=""footnote"" n=""74"">Eine Römerin, die sich einen hässlichen Liebhaber ausgesucht hatte; vgl. <bibl>Adagia</bibl> 1, 3, 58 (<bibl>ASD</bibl> II/1 368, <ref target=""file10289"">Nr. 258</ref>), und Horaz, Satiren, 1, 2, 91.</note> talpęque<note xml:id=""fn75"" type=""footnote"" n=""75"">Vgl. <bibl>Adagia</bibl> 1, 3, 55 (<bibl>ASD</bibl> II/1 366, <ref target=""file10286"">Nr. 255</ref>).</note> simillimus ardet.</s>","Eine Römerin, die sich einen hässlichen Liebhaber ausgesucht hatte; vgl. Adagia 1, 3, 58 (ASD II/1 368, Nr. 258), und Horaz, Satiren, 1, 2, 91. talpęque",Cęcior Hypsęa__74 talpęque__75 simillimus ardet.,26,1,misc
10013,20,75,215,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn75"" type=""footnote"" n=""75"">Vgl. <bibl>Adagia</bibl> 1, 3, 55 (<bibl>ASD</bibl> II/1 366, <ref target=""file10286"">Nr. 255</ref>).</note> simillimus ardet.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""215"" xml:lang=""la"" type=""auto"">Cęcior Hypsęa<note xml:id=""fn74"" type=""footnote"" n=""74"">Eine Römerin, die sich einen hässlichen Liebhaber ausgesucht hatte; vgl. <bibl>Adagia</bibl> 1, 3, 58 (<bibl>ASD</bibl> II/1 368, <ref target=""file10289"">Nr. 258</ref>), und Horaz, Satiren, 1, 2, 91.</note> talpęque<note xml:id=""fn75"" type=""footnote"" n=""75"">Vgl. <bibl>Adagia</bibl> 1, 3, 55 (<bibl>ASD</bibl> II/1 366, <ref target=""file10286"">Nr. 255</ref>).</note> simillimus ardet.</s>","Vgl. Adagia 1, 3, 55 (ASD II/1 366, Nr. 255). simillimus ardet.",Cęcior Hypsęa__74 talpęque__75 simillimus ardet.,12,2,misc
10013,20,76,218,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn76"" type=""footnote"" n=""76""><bibl>Adagia</bibl> 2, 9, 8 (<bibl>ASD</bibl> II/4 223, <ref target=""file11854"">Nr. 1808</ref>). - Der Hafen von Torone in Mazedonien soll sehr still gewesen sein, weil die Hafenkais das Meeresgeräusch dämpften; s. Konstantin Boshnakov, Die Thraker südlich vom Balkan in den „Geographika“ Strabos. Quellenkritische Untersuchungen, Wiesbaden/Stuttgart 2003, S. 129.</note> Non leve ductori fecit obesse malum.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""218"" xml:lang=""la"" type=""auto"">Ecce, Toronęi portu qui surdior ipso,<note xml:id=""fn76"" type=""footnote"" n=""76""><bibl>Adagia</bibl> 2, 9, 8 (<bibl>ASD</bibl> II/4 223, <ref target=""file11854"">Nr. 1808</ref>). - Der Hafen von Torone in Mazedonien soll sehr still gewesen sein, weil die Hafenkais das Meeresgeräusch dämpften; s. Konstantin Boshnakov, Die Thraker südlich vom Balkan in den „Geographika“ Strabos. Quellenkritische Untersuchungen, Wiesbaden/Stuttgart 2003, S. 129.</note> Non leve ductori fecit obesse malum.</s>","Adagia 2, 9, 8 (ASD II/4 223, Nr. 1808). - Der Hafen von Torone in Mazedonien soll sehr still gewesen sein, weil die Hafenkais das Meeresgeräusch dämpften; s. Konstantin Boshnakov, Die Thraker südlich vom Balkan in den „Geographika“ Strabos. Quellenkritische Untersuchungen, Wiesbaden/Stuttgart 2003, S. 129. Non leve ductori fecit obesse malum.","Ecce, Toronęi portu qui surdior ipso,__76 Non leve ductori fecit obesse malum.",51,5,misc
10013,20,77,219,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn77"" type=""footnote"" n=""77""><bibl>Adagia</bibl> 2, 6, 34 (<bibl>ASD</bibl> II/4 42-45, <ref target=""file11577"">Nr. 1534</ref>). - Die Kimmerier lebten im äußersten Norden und in ewiger Dunkelheit.</note> involvit adulter, Occuluit nebulis, ne videatur opus.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""219"" xml:lang=""la"" type=""auto"">Cimmeriis animum tenebris<note xml:id=""fn77"" type=""footnote"" n=""77""><bibl>Adagia</bibl> 2, 6, 34 (<bibl>ASD</bibl> II/4 42-45, <ref target=""file11577"">Nr. 1534</ref>). - Die Kimmerier lebten im äußersten Norden und in ewiger Dunkelheit.</note> involvit adulter, Occuluit nebulis, ne videatur opus.</s>","Adagia 2, 6, 34 (ASD II/4 42-45, Nr. 1534). - Die Kimmerier lebten im äußersten Norden und in ewiger Dunkelheit. involvit adulter, Occuluit nebulis, ne videatur opus.","Cimmeriis animum tenebris__77 involvit adulter, Occuluit nebulis, ne videatur opus.",27,2,misc
10013,20,78,220,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn78"" type=""footnote"" n=""78"">Amyntor verhängte zornig den Fluch der Kinderlosigkeit über seinen Sohn Phoinix, weil dieser seine Geliebte verführt hatte.</note> Deperit hanc senior, quod sit et usque salax.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""220"" xml:lang=""la"" type=""auto"">Non adeo vehemens rigido nec Amyntoris ęstu<note xml:id=""fn78"" type=""footnote"" n=""78"">Amyntor verhängte zornig den Fluch der Kinderlosigkeit über seinen Sohn Phoinix, weil dieser seine Geliebte verführt hatte.</note> Deperit hanc senior, quod sit et usque salax.</s>","Amyntor verhängte zornig den Fluch der Kinderlosigkeit über seinen Sohn Phoinix, weil dieser seine Geliebte verführt hatte. Deperit hanc senior, quod sit et usque salax.","Non adeo vehemens rigido nec Amyntoris ęstu__78 Deperit hanc senior, quod sit et usque salax.",25,6,misc
10013,20,79,222,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn79"" type=""footnote"" n=""79"">Anspielung auf den Typus des „servus callidus“ in der römischen Komödie.</note> arte Semper et assuetis urget obesse dolis.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""222"" xml:lang=""la"" type=""auto"">Illusisse cliens infami callidus<note xml:id=""fn79"" type=""footnote"" n=""79"">Anspielung auf den Typus des „servus callidus“ in der römischen Komödie.</note> arte Semper et assuetis urget obesse dolis.</s>",Anspielung auf den Typus des „servus callidus“ in der römischen Komödie. arte Semper et assuetis urget obesse dolis.,Illusisse cliens infami callidus__79 arte Semper et assuetis urget obesse dolis.,18,3,misc
10013,20,80,232,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn80"" type=""footnote"" n=""80"">Vgl. Martial, Epigramme, 9, 25, 2.</note>","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""232"" xml:lang=""la"" type=""auto"">Cominus astantem quoties aspeximus illam, Lumine convivas turbidiore notas.<note xml:id=""fn80"" type=""footnote"" n=""80"">Vgl. Martial, Epigramme, 9, 25, 2.</note></s>","Vgl. Martial, Epigramme, 9, 25, 2.","Cominus astantem quoties aspeximus illam, Lumine convivas turbidiore notas.__80",6,8,misc
10013,20,81,235,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn81"" type=""footnote"" n=""81"">Die hässlichen Gorgonen verwandelten jeden, der sie ansah, in Stein; s. Der Neue Pauly, s.v. Gorgo (online).</note> Porrigat ante oculos oraque nostra tegam?","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""235"" xml:lang=""la"" type=""auto"">Avertam vultus tanquam mihi pocula Gorgon<note xml:id=""fn81"" type=""footnote"" n=""81"">Die hässlichen Gorgonen verwandelten jeden, der sie ansah, in Stein; s. Der Neue Pauly, s.v. Gorgo (online).</note> Porrigat ante oculos oraque nostra tegam?<note xml:id=""fn82"" type=""footnote"" n=""82"">Zu diesen Versen vgl. Martial, Epigramme, 9, 25, 3-5.</note></s>","Die hässlichen Gorgonen verwandelten jeden, der sie ansah, in Stein; s. Der Neue Pauly, s.v. Gorgo (online). Porrigat ante oculos oraque nostra tegam?",Avertam vultus tanquam mihi pocula Gorgon__81 Porrigat ante oculos oraque nostra tegam?__82,23,5,misc
10013,20,82,235,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn82"" type=""footnote"" n=""82"">Zu diesen Versen vgl. Martial, Epigramme, 9, 25, 3-5.</note>","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""235"" xml:lang=""la"" type=""auto"">Avertam vultus tanquam mihi pocula Gorgon<note xml:id=""fn81"" type=""footnote"" n=""81"">Die hässlichen Gorgonen verwandelten jeden, der sie ansah, in Stein; s. Der Neue Pauly, s.v. Gorgo (online).</note> Porrigat ante oculos oraque nostra tegam?<note xml:id=""fn82"" type=""footnote"" n=""82"">Zu diesen Versen vgl. Martial, Epigramme, 9, 25, 3-5.</note></s>","Zu diesen Versen vgl. Martial, Epigramme, 9, 25, 3-5.",Avertam vultus tanquam mihi pocula Gorgon__81 Porrigat ante oculos oraque nostra tegam?__82,9,11,misc
10013,20,83,236,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn83"" type=""footnote"" n=""83"">Der phönizische Königssohn Phineus wurde von den Harpyien gepeinigt, die ihm die Speisen raubten und beschmutzten, so dass er immer hungerte.</note> coenando fer, simul Oedipodem.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""236"" xml:lang=""la"" type=""auto"">Si non vis cupidam spectet conviva novercam, Phinea<note xml:id=""fn83"" type=""footnote"" n=""83"">Der phönizische Königssohn Phineus wurde von den Harpyien gepeinigt, die ihm die Speisen raubten und beschmutzten, so dass er immer hungerte.</note> coenando fer, simul Oedipodem.<note xml:id=""fn84"" type=""footnote"" n=""84""><persName ref=""p19833"" cert=""high"">Ödipus</persName>, der unwissentlich seinen Vater tötete, seine Mutter heiratete und sich die Augen ausstach, als er es erfuhr. - Zum Vers vgl. Martial, Epigramme, 9, 25, 9f.</note></s>","Der phönizische Königssohn Phineus wurde von den Harpyien gepeinigt, die ihm die Speisen raubten und beschmutzten, so dass er immer hungerte. coenando fer, simul Oedipodem.","Si non vis cupidam spectet conviva novercam, Phinea__83 coenando fer, simul Oedipodem.__84",25,7,misc
